calibration_index,source_index,premise,hypothesis,gold_label,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,original_matches_gold,verifier_model_revision
723,492175,A person holding a small dog on a leash is bending over and looking through items.,The person is looking though several shopping bags.,1,neutral,0.9994574189186096,0.00014160260616336018,0.9994574189186096,0.0004010685079265386,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
724,493759,Yellow dog catches ball in shallow waters.,Dog sleeping,2,contradiction,0.999159574508667,0.00016513463924638927,0.0006752815679647028,0.999159574508667,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
725,494996,Greyhound dogs wearing racing stripes are running out of a gate on a track.,Dogs wearing racing stripes are running out of a gate on a track.,0,entailment,0.9933224320411682,0.9933224320411682,0.005656261928379536,0.0010213616769760847,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
726,495730,A woman in a park wearing a hat and holding a scarf over her face.,A woman is in a city park.,1,neutral,0.9978094696998596,0.0018706981791183352,0.9978094696998596,0.0003198872145731002,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
727,495795,A man is walking on a trail in the woods while a young girl is attempting to climb some boards of wood.,A man walks in the woods while a young girl climbs.,0,entailment,0.9974374771118164,0.9974374771118164,0.0020554508082568645,0.0005069640465080738,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
728,496534,Three guys riding on an elephant with a house-like structures and trees in the background.,The elephants sometimes fight their trainers.,1,neutral,0.9976564645767212,0.00017859286163002253,0.9976564645767212,0.002164906356483698,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
729,499937,They blow their trumpets.,The trumpeters are playing fiddles.,2,contradiction,0.9990154504776001,0.00015833128418307751,0.0008261664770543575,0.9990154504776001,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
730,500623,The horse on the left has a white mane.,The horse is solid black.,2,contradiction,0.9993835687637329,7.341033051488921e-05,0.0005429639713838696,0.9993835687637329,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
731,501731,"Two people, a woman wearing an orange shirt and a man wearing a blue shirt, are jumping out of swings in midair.",No one is jumping from a swing.,2,contradiction,0.999648928642273,0.00011280943726887926,0.00023829887504689395,0.999648928642273,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
732,501926,A man in a plaid shirt exhales smoke on a crowded city street.,A firetruck goes down the street.,2,contradiction,0.8559443354606628,0.00018465645553078502,0.1438709795475006,0.8559443354606628,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
733,502223,Three men are standing next to each other wearing different colored shirts.,Three brothers wearing their favorite color shirt.,1,neutral,0.9838272333145142,0.001459596329368651,0.9838272333145142,0.014713233336806297,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
734,502423,A man smiles and poses with a product he appears to be trying to sell.,A person is posing with an object.,0,entailment,0.9982593655586243,0.9982593655586243,0.001398969441652298,0.00034169876016676426,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
735,503039,Girl poses on couch on suburban lawn.,A girl posing for a photo shoot on a couch.,1,neutral,0.9980321526527405,0.0013188208686187863,0.9980321526527405,0.0006489731022156775,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
736,504105,A man wearing a blue shirt smokes a cigarette in front of an official building.,A man wearing a blue shirt.,0,entailment,0.9952724575996399,0.9952724575996399,0.0039146519266068935,0.0008129116613417864,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
737,504992,Two women walking toward the camera along a sidewalk while wearing a backpack and showing midriff.,There are clothes on the women.,0,entailment,0.9268132448196411,0.9268132448196411,0.055767983198165894,0.017418788745999336,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
738,506005,A woman with gray hair is sitting next to a little boy who is holding onto the handles of a stroller and a little girl who is sitting in a different stroller.,An older lady is resting with a couple of children.,1,entailment,0.009751401841640472,0.9898293614387512,0.009751401841640472,0.00041929419967345893,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
739,506414,The trees are green,All trees are green.,1,neutral,0.900074303150177,0.09719111025333405,0.900074303150177,0.0027345428243279457,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
740,508521,A person in a red shirt doing tricks on a bicycle.,A person is competing in a bmx competition.,1,neutral,0.996397852897644,0.001459313090890646,0.996397852897644,0.002142825862392783,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
741,509169,A couple hug in a crowded place.,A man hugs his boyfriend at a protest.,1,neutral,0.9978508949279785,0.0011177310952916741,0.9978508949279785,0.0010314605897292495,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
742,509328,A woman in an orange bikini is massaging a man.,A woman is touching a man.,0,entailment,0.9971332550048828,0.9971332550048828,0.002447381615638733,0.0004193335771560669,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
743,509438,Two women sit at desks in a large room with white walls.,The women are esitting in a white room.,0,entailment,0.9808907508850098,0.9808907508850098,0.015757907181978226,0.0033514017704874277,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
744,510455,Here is a picture of an older lady wearing a beanie and carrying her terrier in a field outside.,Here is a picture of a older person wearing a hat and carrying her dog outside.,0,entailment,0.9954686164855957,0.9954686164855957,0.003867160528898239,0.000664158200379461,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
745,510869,A man is sitting on the floor meditating,A man is meditating while listening to water noises.,1,neutral,0.9992777705192566,0.00034030614187940955,0.9992777705192566,0.00038192092324607074,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
746,511280,A mottled black and gray dog in a blue collar jumping over a fallen tree.,A white dog in a red collar jumping over a tree.,2,contradiction,0.9994698166847229,9.110887185670435e-05,0.0004390563699416816,0.9994698166847229,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
747,511871,The man in blue is punching the man with the red gloves while he blocks his face.,Floyd Mayweather is laying some smack down on a hapless challenger.,1,neutral,0.9902698993682861,0.0036145630292594433,0.9902698993682861,0.006115519907325506,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
748,512053,"Man performing stunt, lady breaking block on his stomach with sludge hammer.",Nobody is performing.,2,contradiction,0.9995456337928772,0.0001850512344390154,0.0002692792913876474,0.9995456337928772,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
749,512639,A skateboarder makes a jump while someone films it.,The skateboarder landed the jump perfectly.,1,neutral,0.9992159605026245,0.0002538785629440099,0.9992159605026245,0.0005302042700350285,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
750,512695,A young girl in a pink shirt creates a painting on paper.,A young girl draws.,0,entailment,0.9232550859451294,0.9232550859451294,0.0670209750533104,0.009723963215947151,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
751,512778,"A man riding a four-wheel ATV in the dessert, kicking up sand in his wake.",The man is riding his atv on the city road.,2,contradiction,0.9979509711265564,0.0004115030460525304,0.001637595472857356,0.9979509711265564,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
752,513211,two men working a construction job,The two men are sweating.,1,neutral,0.9990469813346863,0.0006938649457879364,0.9990469813346863,0.0002592099190223962,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
753,513720,"Three women in white mini dresses, carrying white umbrellas and drinks, walking in an unknown desert location.",Three women are waiting in the desert while wearing short dresses.,0,entailment,0.6185972690582275,0.6185972690582275,0.24649177491664886,0.13491085171699524,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
754,513835,A man in a black hooded sweater stands behind a rich variety of fruits and vegetables.,A fruit salad on the rung from the cops.,2,contradiction,0.48422348499298096,0.03706584870815277,0.47871068120002747,0.48422348499298096,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
755,514380,"A woman, with a drink in hand, is leaning against a silver car parked along the street, while looking at the camera.",A female is going to take a picture of a car that she is trying to sell.,1,neutral,0.9921820759773254,0.0026206946931779385,0.9921820759773254,0.0051972041837871075,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
756,515747,A boy poses on a shadow-dappled lawn.,A boy takes a bath.,2,contradiction,0.999180018901825,0.00010227235907223076,0.0007176959770731628,0.999180018901825,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
757,516128,A man in a green striped shirt drums furiously.,The man is playing drums.,0,entailment,0.9933412671089172,0.9933412671089172,0.00567057728767395,0.000988168641924858,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
758,517858,Older female walking with cane next to flower wreaths.,An older woman is walking with a cane.,0,entailment,0.9981517195701599,0.9981517195701599,0.0015984581550583243,0.0002497380191925913,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
759,518461,A dog up to its belly in the snow attempts to move.,An animal outdoors.,0,entailment,0.9955198764801025,0.9955198764801025,0.003997620660811663,0.00048253333079628646,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
760,518638,A man on a cellphone stands outside of a building with pictures of women in black shirts behind him.,The woman is late for her appointment,2,neutral,0.018417591229081154,0.000593851669691503,0.9809885621070862,0.018417591229081154,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
761,519201,A white ice cream truck stopped on the side of the road and a man stopped to buy some.,A green ice cream truck stopped on the side of the road and a woman stopped to buy some.,2,contradiction,0.9991689920425415,8.349228301085532e-05,0.0007474874146282673,0.9991689920425415,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
762,519469,Many birds are sitting on a concrete wall.,Many pigeons are sitting on a concrete wall.,1,neutral,0.9988049268722534,0.0008587467018514872,0.9988049268722534,0.0003363673167768866,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
763,519819,A man hiking with a large backpack and two poles near a collection of pointy white rocks.,The man hiking is caucasian.,1,neutral,0.9987523555755615,0.0010151098249480128,0.9987523555755615,0.0002325228851987049,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
764,520042,A Team USA player passing the ball to another player.,The people do not have a ball.,2,contradiction,0.9994644522666931,0.00011407526471884921,0.000421486038248986,0.9994644522666931,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
765,520786,Man with gray hair telling a story to a group of younger people on a bench.,The man is entertaining people,0,entailment,0.6452615857124329,0.6452615857124329,0.3525448739528656,0.0021935920231044292,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
766,521347,A blond woman is holding a microphone and making a zero sign with her fingers.,A woman is speaking into a microphone.,1,neutral,0.9648100733757019,0.015585038810968399,0.9648100733757019,0.019604837521910667,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
767,521683,A little girl in a hat sits under a grocery cart.,A girl is sleeping in her bed.,2,contradiction,0.9995949864387512,6.88554864609614e-05,0.00033613952109590173,0.9995949864387512,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
768,523638,A person is walking by a wall that is surrounding a church.,A person is walking by an ice cream stand.,2,contradiction,0.997591495513916,9.166284871753305e-05,0.0023169214837253094,0.997591495513916,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
769,524089,A brunette with a lei around her head.,A person with a lei around their head.,0,entailment,0.9881415367126465,0.9881415367126465,0.008554616011679173,0.003303779289126396,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
770,524354,Two girls looking at bubbles in the air.,Two boys were climbing a tree,2,contradiction,0.9995465874671936,6.86948696966283e-05,0.00038465435500256717,0.9995465874671936,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
771,524385,A boy in a flowered apron standing at a stove while a woman stirs a pot in the background.,A boy in a flowered apron is helping make soup.,1,neutral,0.8443605303764343,0.15284578502178192,0.8443605303764343,0.002793738851323724,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
772,524406,A young woman is stirring something in a pot while a young boy wearing a flowered apron stands by her.,They are making soup,1,neutral,0.9934629201889038,0.0056666843593120575,0.9934629201889038,0.0008704540668986738,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
773,524854,A little girl smiling and holding a small object.,A girl is proud of her object.,1,neutral,0.9924572706222534,0.006426012609153986,0.9924572706222534,0.0011166965123265982,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
774,527833,These two people are eating.,Two humans are having a meal.,0,entailment,0.9979883432388306,0.9979883432388306,0.0018276013433933258,0.0001840212062234059,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
775,528482,A religious man in a robe is sitting in contemplation.,A man wearing a robe looks to be very religious,0,entailment,0.9855297803878784,0.9855297803878784,0.014079999178647995,0.0003901504969689995,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
776,528520,A surfer catching a wave.,A person is surfing.,0,entailment,0.9964052438735962,0.9964052438735962,0.0028918448369950056,0.0007030038395896554,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
777,530538,Four young boys are standing around a grill.,Four young boys are standing in a group.,0,entailment,0.978131890296936,0.978131890296936,0.020277755334973335,0.0015902991872280836,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
778,531157,A girl sitting in the back of a cart full of various belongings.,A boy carries his belongings in his arms.,2,contradiction,0.9964371919631958,8.307634561788291e-05,0.0034797750413417816,0.9964371919631958,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
