input_position,source_index,candidate_id,augmented_field,old_accepted,real_accepted,old_reasons,real_reasons,source_nli_status,semantic_min,candidate_nli_gold_probability,generation_truncated,decision_change,difference_category
636,432209,432209:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0005614702822640538,0.9996556043624878,False,MATCH,none
640,438773,438773:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
640,438773,438773:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
643,441240,441240:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
643,441240,441240:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
654,448081,448081:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
654,448081,448081:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
656,448470,448470:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
656,448470,448470:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
657,448551,448551:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
657,448551,448551:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
660,450767,450767:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
660,450767,450767:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
662,450940,450940:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
662,450940,450940:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
663,452118,452118:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
663,452118,452118:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
665,455935,455935:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
665,455935,455935:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
641,439665,439665:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""generation_truncated"",""semantic_drift""]",RELIABLE_GOLD,0.8792370557785034,0.9995633959770203,True,MATCH,none
641,439665,439665:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.05186861753463745,0.9996750354766846,False,MATCH,none
642,441211,441211:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0002466489968355745,0.9984470009803772,False,MATCH,none
642,441211,441211:hypothesis:fra_Latn,hypothesis,False,False,"[""low_nli_confidence""]","[""low_nli_confidence""]",RELIABLE_GOLD,0.9318681359291077,0.5971842408180237,False,MATCH,none
644,441625,441625:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.012649479322135448,0.9981124401092529,False,MATCH,none
644,441625,441625:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.002074724528938532,0.9654029011726379,False,MATCH,none
645,441649,441649:hypothesis:fra_Latn,hypothesis,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9353086352348328,0.2515324354171753,False,MATCH,none
646,442027,442027:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.029325775802135468,0.9992715716362,False,MATCH,none
647,442332,442332:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.5443453788757324,0.9997221827507019,False,MATCH,none
647,442332,442332:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9973313808441162,0.9997001886367798,False,MATCH,none
648,442910,442910:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9960112571716309,0.9818030595779419,False,MATCH,none
648,442910,442910:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.01639060489833355,0.9980853796005249,False,MATCH,none
651,445900,445900:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.3502925634384155,0.9930279850959778,False,MATCH,none
652,446052,446052:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9909810423851013,0.9880727529525757,False,MATCH,none
652,446052,446052:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9980011582374573,0.9937751293182373,False,MATCH,none
653,447248,447248:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9967899918556213,0.8958956003189087,False,MATCH,none
658,449726,449726:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9966945648193359,0.9988407492637634,False,MATCH,none
658,449726,449726:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.995940089225769,0.9988306164741516,False,MATCH,none
659,450435,450435:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0033871661871671677,0.9973959922790527,False,MATCH,none
659,450435,450435:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0058726100251078606,0.9984880685806274,False,MATCH,none
664,453097,453097:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.02200957015156746,0.9983640313148499,False,MATCH,none
666,456117,456117:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9936186075210571,0.9936884045600891,False,MATCH,none
666,456117,456117:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.996189534664154,0.9804471731185913,False,MATCH,none
667,456266,456266:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.0019984429236501455,0.0071129994466900826,False,MATCH,none
669,456772,456772:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""numeric_value_changed""]","[""numeric_value_changed"",""semantic_drift""]",RELIABLE_GOLD,0.02404751069843769,0.9968219995498657,False,MATCH,none
669,456772,456772:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9966912269592285,0.9734965562820435,False,MATCH,none
670,457878,457878:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.996246874332428,0.9960638880729675,False,MATCH,none
670,457878,457878:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9908388257026672,0.9964244961738586,False,MATCH,none
676,463262,463262:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
676,463262,463262:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
678,463572,463572:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
678,463572,463572:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
685,467865,467865:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
685,467865,467865:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
693,474441,474441:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
693,474441,474441:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
695,475013,475013:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
695,475013,475013:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
699,477223,477223:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
699,477223,477223:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
701,477877,477877:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
701,477877,477877:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
703,478194,478194:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
703,478194,478194:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
672,458599,458599:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.03584820777177811,0.9968532919883728,False,MATCH,none
673,458628,458628:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""numeric_value_changed""]","[""numeric_value_changed"",""semantic_drift""]",RELIABLE_GOLD,0.0437086820602417,0.9996254444122314,False,MATCH,none
674,459828,459828:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.18919162452220917,0.9936186075210571,False,MATCH,none
675,461143,461143:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.8445373773574829,0.9992856383323669,False,MATCH,none
675,461143,461143:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.995603084564209,0.999292254447937,False,MATCH,none
679,463687,463687:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.02718680538237095,0.9958640336990356,False,MATCH,none
681,464854,464854:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.03063921257853508,0.9532554745674133,False,MATCH,none
682,464901,464901:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.01725255325436592,0.9952462315559387,False,MATCH,none
683,466557,466557:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.6160669326782227,0.9983158111572266,False,MATCH,none
683,466557,466557:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9933937191963196,0.9988013505935669,False,MATCH,none
686,468548,468548:hypothesis:fra_Latn,hypothesis,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9821627736091614,0.028826437890529633,False,MATCH,none
687,469856,469856:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9969762563705444,0.9932206869125366,False,MATCH,none
689,470257,470257:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9957644939422607,0.9557705521583557,False,MATCH,none
689,470257,470257:hypothesis:fra_Latn,hypothesis,False,False,"[""low_nli_confidence""]","[""low_nli_confidence""]",RELIABLE_GOLD,0.9964146614074707,0.7766164541244507,False,MATCH,none
690,472747,472747:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0016672612400725484,0.9882391691207886,False,MATCH,none
690,472747,472747:hypothesis:fra_Latn,hypothesis,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9967722296714783,0.45691928267478943,False,MATCH,none
692,473855,473855:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.1518411636352539,0.9653680324554443,False,MATCH,none
696,475232,475232:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.034287068992853165,0.9462582468986511,False,MATCH,none
697,475671,475671:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.6395142078399658,0.999492883682251,False,MATCH,none
698,477167,477167:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9953325390815735,0.9994255304336548,False,MATCH,none
702,477962,477962:premise:fra_Latn,premise,False,False,"[""numeric_value_changed""]","[""numeric_value_changed""]",RELIABLE_GOLD,0.9812445044517517,0.9673606157302856,False,MATCH,none
704,482019,482019:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
704,482019,482019:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
705,482758,482758:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
705,482758,482758:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
709,485598,485598:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
709,485598,485598:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
715,488220,488220:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
715,488220,488220:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
721,490129,490129:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
721,490129,490129:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
706,484972,484972:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.0008583380840718746,0.0005351767176762223,False,MATCH,none
706,484972,484972:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0007287574117071927,0.9971458315849304,False,MATCH,none
711,486098,486098:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.017539698630571365,0.8872877955436707,False,MATCH,none
712,486675,486675:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,7.400937465718016e-05,0.9994474053382874,False,MATCH,none
712,486675,486675:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.1847062110900879,0.9988996982574463,False,MATCH,none
713,487229,487229:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.02773207612335682,0.9987547397613525,False,MATCH,none
714,487685,487685:premise:fra_Latn,premise,False,False,"[""numeric_value_changed""]","[""numeric_value_changed""]",RELIABLE_GOLD,0.9925878643989563,0.9930607080459595,False,MATCH,none
716,488702,488702:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.017978910356760025,0.9971169233322144,False,MATCH,none
718,489327,489327:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.0015577459707856178,0.3317374289035797,False,MATCH,none
719,489352,489352:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.04492585361003876,0.2821812927722931,False,MATCH,none
719,489352,489352:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9971197843551636,0.99856036901474,False,MATCH,none
720,489857,489857:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9961638450622559,0.9963387250900269,False,MATCH,none
