input_position,source_index,candidate_id,augmented_field,gold_label,source_nli_status,original_nli_predicted_label,original_nli_gold_probability,translation_performed,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,candidate_nli_predicted_label,candidate_nli_gold_probability,generation_truncated,source_to_pivot_generation_truncated,pivot_to_source_generation_truncated,logical_cue_changes,hard_cue_changes,soft_cue_changes,change_ratio,accepted,reasons,translation_model,translation_model_revision,verifier_model,verifier_model_revision
377,259206,259206:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.998906135559082,True,"The two boys, in matching red shirts, fell asleep in the same position.","The two boys, dressed in the same red shirts, fell asleep in the same position.",0.9919643402099609,0.7604219913482666,0.7604219913482666,contradiction,0.9988278746604919,False,False,False,[],[],[],0.1466666666666666,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
379,261954,261954:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9570333361625671,True,Two girls make toys together.,Two girls make toys together.,0.9963604807853699,0.9963604807853699,0.9963604807853699,entailment,0.9570333361625671,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
380,262023,262023:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9921229481697083,True,People sitting in a room talking to a panel.,People sitting in a room talking to a panel.,0.9964269995689392,0.9964269995689392,0.9964269995689392,contradiction,0.9921229481697083,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
381,263405,263405:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.8756958842277527,True,A woman is playing ice hockey.,There's a woman playing ice hockey.,0.9978196620941162,0.9974270462989807,0.9974270462989807,entailment,0.49615779519081116,False,False,False,[],[],[],0.16923076923076918,False,"[""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
385,265354,265354:premise:fra_Latn,premise,neutral,GOLD_DISAGREEMENT,entailment,0.0014291246188804507,False,Young Indian children in an old stone building watching an elephant who his touching one child on the head.,Young Indian children in an old stone building watching an elephant who his touching one child on the head.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
385,265354,265354:hypothesis:fra_Latn,hypothesis,neutral,GOLD_DISAGREEMENT,entailment,0.0014291246188804507,False,Young Indian children watched an elephant.,Young Indian children watched an elephant.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
395,274036,274036:premise:fra_Latn,premise,contradiction,GOLD_DISAGREEMENT,neutral,0.382181853055954,False,"Woman in shorts and bikini top, yellow jacket, walking.","Woman in shorts and bikini top, yellow jacket, walking.",,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
395,274036,274036:hypothesis:fra_Latn,hypothesis,contradiction,GOLD_DISAGREEMENT,neutral,0.382181853055954,False,It is snowing.,It is snowing.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
396,276768,276768:premise:fra_Latn,premise,entailment,GOLD_LOW_CONFIDENCE,entailment,0.5891239047050476,False,"Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.",,,,None,,False,False,False,[],[],[],,False,"[""source_nli_low_confidence""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
396,276768,276768:hypothesis:fra_Latn,hypothesis,entailment,GOLD_LOW_CONFIDENCE,entailment,0.5891239047050476,False,"3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup",,,,None,,False,False,False,[],[],[],,False,"[""source_nli_low_confidence""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
401,277858,277858:premise:fra_Latn,premise,neutral,GOLD_DISAGREEMENT,entailment,0.2226981371641159,False,A guy sitting in a chair is getting a shave.,A guy sitting in a chair is getting a shave.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
401,277858,277858:hypothesis:fra_Latn,hypothesis,neutral,GOLD_DISAGREEMENT,entailment,0.2226981371641159,False,A guy is in a barbershop.,A guy is in a barbershop.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
406,279199,279199:premise:fra_Latn,premise,entailment,GOLD_DISAGREEMENT,contradiction,0.0006258350913412869,False,Several people on a stage with a blue background.,Several people on a stage with a blue background.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
406,279199,279199:hypothesis:fra_Latn,hypothesis,entailment,GOLD_DISAGREEMENT,contradiction,0.0006258350913412869,False,The humans are on the ground.,The humans are on the ground.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
409,280977,280977:premise:fra_Latn,premise,entailment,GOLD_DISAGREEMENT,neutral,0.43110230565071106,False,A airline stewardess serving passengers on a plane.,A airline stewardess serving passengers on a plane.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
409,280977,280977:hypothesis:fra_Latn,hypothesis,entailment,GOLD_DISAGREEMENT,neutral,0.43110230565071106,False,The stewardess is a woman,The stewardess is a woman,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
410,281436,281436:premise:fra_Latn,premise,contradiction,GOLD_DISAGREEMENT,neutral,0.012061081826686859,False,"A young boy, dressed in a karate gee and wearing a yellow belt, stands ready to defend himself inside a gym.","A young boy, dressed in a karate gee and wearing a yellow belt, stands ready to defend himself inside a gym.",,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
410,281436,281436:hypothesis:fra_Latn,hypothesis,contradiction,GOLD_DISAGREEMENT,neutral,0.012061081826686859,False,A young boy is ready to defend himself from a flying spaghetti monster.,A young boy is ready to defend himself from a flying spaghetti monster.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
384,264764,264764:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9822264909744263,True,Two children are on a fairground ride.,Two kids are taking a walk on the fairground.,0.00023708934895694256,0.00020707731891889125,0.00020707731891889125,entailment,0.9939343333244324,False,False,False,[],[],[],0.37349397590361444,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
387,268411,268411:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9916214942932129,True,A man waits at a crosswalk holding a motorbike helmet.,A man waits at a crossroads holding a motorcycle helmet.,0.9259119629859924,0.6935995817184448,0.6935995817184448,contradiction,0.9970126152038574,False,False,False,[],[],[],0.12727272727272732,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
388,268796,268796:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9902731776237488,True,Children playing on a merry-go-round on a chilly day.,Kids playing on the walk on a cold day.,0.44405892491340637,0.002377811586484313,0.002377811586484313,contradiction,0.00020879064686596394,False,False,False,[],[],[],0.3913043478260869,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
388,268796,268796:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9902731776237488,True,Children are playing on a merry go,The kids are playing at the party.,0.12280598282814026,0.0006923961918801069,0.0006923961918801069,neutral,0.0017134543741121888,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""hypothesis""}]",0.4117647058823529,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
391,271629,271629:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.992901086807251,True,"A woman with red eyes and green makeup on her face, holds up a beige colored, ornately designed fan to cover her mouth.",A woman with red eyes and green makeup holds a beige fan to cover her mouth.,0.9965705871582031,0.0018293894827365875,0.0018293894827365875,entailment,0.992790937423706,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.2205128205128205,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
391,271629,271629:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.992901086807251,True,A women hides her mouth behind the fan.,A woman hides her mouth behind the fan.,0.99755859375,0.9953891038894653,0.9953891038894653,entailment,0.993050217628479,False,False,False,[],[],[],0.02564102564102566,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
392,272383,272383:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9304444193840027,True,A lacrosse player is catching a ball.,A lacrosse player takes a ball.,0.7944315075874329,0.3758487105369568,0.3758487105369568,neutral,0.9804030656814575,False,False,False,[],[],[],0.20588235294117652,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
393,272751,272751:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9847090244293213,True,Sleeping women.,Sleeping women.,0.9879037737846375,0.9879037737846375,0.9879037737846375,entailment,0.9847090244293213,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
394,272787,272787:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9873722791671753,True,A young boy is spitting.,A young boy spits.,0.997104823589325,0.9957833290100098,0.9957833290100098,contradiction,0.6553197503089905,False,False,False,[],[],[],0.19047619047619047,False,"[""low_nli_confidence""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
399,277522,277522:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9959806203842163,True,An Indian man is writing on something in a crowd of women and children.,An Indian writes about something in a crowd of women and children.,0.9948257207870483,0.03430822119116783,0.03430822119116783,contradiction,0.18989624083042145,False,False,False,"[{""group"":""space"",""original"":{""in"":1,""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""in"":1,""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.12408759124087587,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
402,277982,277982:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9980227947235107,True,A man with a black hat is standing and shading his eyes.,"A man in a black hat stands up, and his eyes are dark.",0.6793109178543091,0.03791624307632446,0.03791624307632446,entailment,0.995928943157196,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.2909090909090909,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
403,278462,278462:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9988318085670471,True,A boy swings on the swing his mother built.,A boy is swinging on the momentum his mother built.,0.8897193074226379,0.8854062557220459,0.8854062557220459,neutral,0.9886006712913513,False,False,False,[],[],[],0.19148936170212771,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
404,278595,278595:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9951677322387695,True,The family is on the way to a movie.,The family goes to the movies.,0.9832474589347839,0.8109484314918518,0.8109484314918518,contradiction,0.0007518204511143267,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""hypothesis""}]",0.24242424242424243,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
408,280508,280508:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9995068311691284,True,Men are working on scaffolding outside of a building while other men watch.,Some men are working on scaffolding in front of a building while others are watching.,0.9882823824882507,0.8928003907203674,0.8928003907203674,contradiction,0.9993184804916382,False,False,False,"[{""group"":""quantifier"",""original"":{},""candidate"":{""some"":1},""field"":""premise""},{""group"":""space"",""original"":{""outside"":1,""on"":1},""candidate"":{""front"":1,""in"":1,""on"":1},""field"":""premise""}]",[],"[{""group"":""quantifier"",""original"":{},""candidate"":{""some"":1},""field"":""premise""},{""group"":""space"",""original"":{""outside"":1,""on"":1},""candidate"":{""front"":1,""in"":1,""on"":1},""field"":""premise""}]",0.15000000000000002,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
413,282686,282686:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9957476258277893,True,Local hipster bar is ripped off when ordering artwork and displays it anyways.,The local hipster bar gets stolen when you order artwork and still show it.,0.9964118599891663,0.9967895150184631,0.9964118599891663,contradiction,0.04765590280294418,False,False,False,[],[],[],0.33333333333333337,False,"[""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
414,282806,282806:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9870772361755371,True,Two kids in a green tree.,Two kids in a green tree.,0.9931848645210266,0.9931848645210266,0.9931848645210266,entailment,0.9870772361755371,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
415,284212,284212:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9963716268539429,True,A man doing a trick on a bicycle in a wooded area.,A man doing something on a bike in a wooded area.,0.9948531985282898,0.003918418660759926,0.003918418660759926,neutral,0.004921175539493561,False,False,False,[],[],[],0.1717171717171717,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
