source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,original_matches_gold,candidate_matches_gold,nli_transition,nli_gold_probability_delta,confidence_drop,large_confidence_drop,large_confidence_increase,original_source_index
716,716:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"A person in a yellow hat, carrying a bag and a fishing pole, walks in a grassy area near a small body of water.","On the grass near the water, a person in a yellow hat walks carrying fishing gear.","A person in a yellow hat, carrying a bag and a fishing pole, walks in a grassy area near a small body of water.","On the grass by the water, a person in a yellow hat walks with fishing gear.","On the grass near the water, a person in a yellow hat walks carrying fishing gear.","On the grass by the water, a person in a yellow hat walks with fishing gear.",True,[],0.9974071383476257,0.995556652545929,0.995556652545929,0,0.9977931976318359,[],"[{""group"":""space"",""original"":{""on"":1,""in"":1,""near"":1},""candidate"":{""on"":1,""in"":1},""field"":""hypothesis""}]",,,0.10126582278481011,0.926829268292683,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10665015,,,,,entailment,0.9972736239433289,0.9972736239433289,0.0024228503461927176,0.00030345862614922225,entailment,0.9977931976318359,True,True,STABLE_GOLD,0.0005195736885070801,False,False,False,488702
716,716:premise:fra_Latn,premise,fra_Latn,entailment,"A person in a yellow hat, carrying a bag and a fishing pole, walks in a grassy area near a small body of water.","On the grass near the water, a person in a yellow hat walks carrying fishing gear.","A person wearing a yellow hat, a sack and a fishing rod walks through a grassed area near a small reservoir.","On the grass near the water, a person in a yellow hat walks carrying fishing gear.","A person in a yellow hat, carrying a bag and a fishing pole, walks in a grassy area near a small body of water.","A person wearing a yellow hat, a sack and a fishing rod walks through a grassed area near a small reservoir.",False,"[""semantic_drift""]",0.017978910356760025,0.9946578145027161,0.017978910356760025,0,0.9971169233322144,[],"[{""group"":""space"",""original"":{""in"":2,""near"":1},""candidate"":{""near"":1,""through"":1},""field"":""premise""}]",,,0.25114155251141557,0.972972972972973,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.08490417,,,,,entailment,0.9972736239433289,0.9972736239433289,0.0024228503461927176,0.00030345862614922225,entailment,0.9971169233322144,True,True,STABLE_GOLD,-0.00015670061111450195,False,False,False,488702
717,717:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,People are standing in a room with a television that has a picture of a boat on the water.,A man sits online in a dark room eating pizza and watching Wheel of Fortune.,People are standing in a room with a television that has a picture of a boat on the water.,"A man is sitting online in a dark room, eating pizza and watching Wheel of Fortune.",A man sits online in a dark room eating pizza and watching Wheel of Fortune.,"A man is sitting online in a dark room, eating pizza and watching Wheel of Fortune.",True,[],0.994082510471344,0.9960103034973145,0.994082510471344,2,0.9995608925819397,[],[],,,0.05660377358490565,1.0921052631578947,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0063566,,,,,contradiction,0.999595582485199,6.22893639956601e-05,0.0003421501023694873,0.999595582485199,contradiction,0.9995608925819397,True,True,STABLE_GOLD,-3.4689903259277344e-05,False,False,False,488841
717,717:premise:fra_Latn,premise,fra_Latn,contradiction,People are standing in a room with a television that has a picture of a boat on the water.,A man sits online in a dark room eating pizza and watching Wheel of Fortune.,People stand in a room with a TV that has a picture of a boat on the water.,A man sits online in a dark room eating pizza and watching Wheel of Fortune.,People are standing in a room with a television that has a picture of a boat on the water.,People stand in a room with a TV that has a picture of a boat on the water.,True,[],0.98854660987854,0.9898459911346436,0.98854660987854,2,0.9996111989021301,[],[],,,0.09090909090909094,0.8333333333333334,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01184219,,,,,contradiction,0.999595582485199,6.22893639956601e-05,0.0003421501023694873,0.999595582485199,contradiction,0.9996111989021301,True,True,STABLE_GOLD,1.5616416931152344e-05,False,False,False,488841
718,718:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A person wearing a red vest climbs up a steep rock.,A person is repelling down the mountain.,A person wearing a red vest climbs up a steep rock.,Someone's pushing the mountain back.,A person is repelling down the mountain.,Someone's pushing the mountain back.,False,"[""semantic_drift"",""label_flip""]",0.03815215453505516,0.0015577459707856178,0.0015577459707856178,1,0.3317374289035797,[],[],,,0.4736842105263158,0.9,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.66670483,,,,,contradiction,0.9981104135513306,0.0003074284759350121,0.0015821477863937616,0.9981104135513306,neutral,0.3317374289035797,True,False,TRUE_FLIP,-0.6663729846477509,False,True,False,489327
718,718:premise:fra_Latn,premise,fra_Latn,contradiction,A person wearing a red vest climbs up a steep rock.,A person is repelling down the mountain.,A person wearing a red vest climbs a steep rock.,A person is repelling down the mountain.,A person wearing a red vest climbs up a steep rock.,A person wearing a red vest climbs a steep rock.,True,[],0.9973719120025635,0.9968057870864868,0.9968057870864868,2,0.9942243695259094,[],[],,,0.030303030303030276,0.9411764705882353,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00896984,,,,,contradiction,0.9981104135513306,0.0003074284759350121,0.0015821477863937616,0.9981104135513306,contradiction,0.9942243695259094,True,True,STABLE_GOLD,-0.0038860440254211426,False,False,False,489327
719,719:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A young man is taking his hat off while walking from his graduation.,A student is sitting after graduating.,A young man is taking his hat off while walking from his graduation.,A student is sitting after graduation.,A student is sitting after graduating.,A student is sitting after graduation.,False,"[""trivial_copy""]",0.9971197843551636,0.9972518086433411,0.9971197843551636,2,0.99856036901474,[],[],,,0.02631578947368418,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00431985,,,,,contradiction,0.9989909529685974,0.00047243223525583744,0.0005365789402276278,0.9989909529685974,contradiction,0.99856036901474,True,True,STABLE_GOLD,-0.0004305839538574219,False,False,False,489352
719,719:premise:fra_Latn,premise,fra_Latn,contradiction,A young man is taking his hat off while walking from his graduation.,A student is sitting after graduating.,A young man takes off his hat as he graduates.,A student is sitting after graduating.,A young man is taking his hat off while walking from his graduation.,A young man takes off his hat as he graduates.,False,"[""semantic_drift"",""label_flip""]",0.9957420229911804,0.04492584243416786,0.04492584243416786,1,0.2821812927722931,[],[],,,0.368421052631579,0.6764705882352942,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.67289286,,,,,contradiction,0.9989909529685974,0.00047243223525583744,0.0005365789402276278,0.9989909529685974,neutral,0.2821812927722931,True,False,TRUE_FLIP,-0.7168096601963043,False,True,False,489352
720,720:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A little boy learning how to handle an owl in the outdoors.,A boy is learning.,A little boy learning how to handle an owl in the outdoors.,A boy is learning.,A boy is learning.,A boy is learning.,False,"[""trivial_copy""]",0.9961638450622559,0.9961638450622559,0.9961638450622559,0,0.9963387250900269,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00749743,,,,,entailment,0.9963387250900269,0.9963387250900269,0.0030419377144426107,0.0006194551242515445,entailment,0.9963387250900269,True,True,STABLE_GOLD,0.0,False,False,False,489857
720,720:premise:fra_Latn,premise,fra_Latn,entailment,A little boy learning how to handle an owl in the outdoors.,A boy is learning.,A little boy learning how to handle an owl outside.,A boy is learning.,A little boy learning how to handle an owl in the outdoors.,A little boy learning how to handle an owl outside.,True,[],0.9961701035499573,0.9922388195991516,0.9922388195991516,0,0.996180534362793,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""outside"":1},""field"":""premise""}]",,,0.12727272727272732,0.864406779661017,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11158065,,,,,entailment,0.9963387250900269,0.9963387250900269,0.0030419377144426107,0.0006194551242515445,entailment,0.996180534362793,True,True,STABLE_GOLD,-0.00015819072723388672,False,False,False,489857
721,721:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"A red and silver muscle car, waits to start a drag race.",the car is in a long race,"A red and silver muscle car, waits to start a drag race.",the car is in a long race,the car is in a long race,the car is in a long race,False,"[""trivial_copy"",""label_flip""]",0.994515061378479,0.994515061378479,0.994515061378479,2,0.34828734397888184,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.65719759,,,,,contradiction,0.34828734397888184,0.013363205827772617,0.34828734397888184,0.6383494138717651,contradiction,0.34828734397888184,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,0.0,False,False,False,490129
721,721:premise:fra_Latn,premise,fra_Latn,neutral,"A red and silver muscle car, waits to start a drag race.",the car is in a long race,"A red, silver muscle car, waiting to start a traction race.",the car is in a long race,"A red and silver muscle car, waits to start a drag race.","A red, silver muscle car, waiting to start a traction race.",False,"[""semantic_drift""]",0.03104536235332489,0.0187790859490633,0.0187790859490633,1,0.8756365776062012,[],[],,,0.14782608695652177,1.0535714285714286,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.10558434,,,,,contradiction,0.34828734397888184,0.013363205827772617,0.34828734397888184,0.6383494138717651,neutral,0.8756365776062012,False,True,RECOVERED_TO_GOLD,0.5273492336273193,False,False,True,490129
722,722:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk.,a young woman is being filmed while she sits in her stroller on the sidewalk in front of a truck,A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk.,A young woman is filmed sitting in her stroller on the sidewalk in front of a truck,a young woman is being filmed while she sits in her stroller on the sidewalk in front of a truck,A young woman is filmed sitting in her stroller on the sidewalk in front of a truck,True,[],0.9958788156509399,0.9965906143188477,0.9958788156509399,0,0.9967730641365051,[],[],,,0.11731843575418999,0.8645833333333334,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00734812,,,,,entailment,0.996351957321167,0.996351957321167,0.003012073924764991,0.0006359716644510627,entailment,0.9967730641365051,True,True,STABLE_GOLD,0.00042110681533813477,False,False,False,491039
722,722:premise:fra_Latn,premise,fra_Latn,entailment,A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk.,a young woman is being filmed while she sits in her stroller on the sidewalk in front of a truck,A young woman is filmed as she sits in her stroller in front of a Sysco truck on the sidewalk.,a young woman is being filmed while she sits in her stroller on the sidewalk in front of a truck,A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk.,A young woman is filmed as she sits in her stroller in front of a Sysco truck on the sidewalk.,True,[],0.9970609545707703,0.9981203675270081,0.9970609545707703,0,0.9976656436920166,[],[],,,0.18048780487804883,0.8468468468468469,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0052734,,,,,entailment,0.996351957321167,0.996351957321167,0.003012073924764991,0.0006359716644510627,entailment,0.9976656436920166,True,True,STABLE_GOLD,0.0013136863708496094,False,False,False,491039
723,723:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A person holding a small dog on a leash is bending over and looking through items.,The person is looking though several shopping bags.,A person holding a small dog on a leash is bending over and looking through items.,The person looks through several shopping bags.,The person is looking though several shopping bags.,The person looks through several shopping bags.,True,[],0.9961258769035339,0.9937322735786438,0.9937322735786438,1,0.9993202686309814,[],"[{""group"":""space"",""original"":{},""candidate"":{""through"":1},""field"":""hypothesis""}]",,,0.08163265306122447,0.9215686274509803,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10694746,,,,,neutral,0.9994574189186096,0.00014160260616336018,0.9994574189186096,0.0004010685079265386,neutral,0.9993202686309814,True,True,STABLE_GOLD,-0.00013715028762817383,False,False,False,492175
723,723:premise:fra_Latn,premise,fra_Latn,neutral,A person holding a small dog on a leash is bending over and looking through items.,The person is looking though several shopping bags.,A person holding a little dog on a leash bends over and looks at objects.,The person is looking though several shopping bags.,A person holding a small dog on a leash is bending over and looking through items.,A person holding a little dog on a leash bends over and looks at objects.,True,[],0.9974679946899414,0.9841564297676086,0.9841564297676086,1,0.9991539716720581,[],"[{""group"":""space"",""original"":{""on"":1,""through"":1,""over"":1},""candidate"":{""on"":1,""over"":1},""field"":""premise""}]",,,0.2129032258064516,0.8902439024390244,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.1166896,,,,,neutral,0.9994574189186096,0.00014160260616336018,0.9994574189186096,0.0004010685079265386,neutral,0.9991539716720581,True,True,STABLE_GOLD,-0.00030344724655151367,False,False,False,492175
