source_index,original_source_index,candidate_id,gold_label,augmented_field,old_accepted,old_reasons,source_nli_status,original_nli_predicted_label,original_nli_gold_probability,semantic_min,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,old_hard_cue_changes,v2_accepted,v2_reasons,decision_change,normalization_category,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward_entailment,semantic_backward_entailment,soft_cue_changes,change_ratio
674,459828,674:premise:fra_Latn,entailment,premise,False,"[""semantic_drift""]",RELIABLE_GOLD,entailment,0.9872714877128601,0.18919162452220917,entailment,0.9936186075210571,0.0063471198081970215,[],False,"[""semantic_drift""]",KEEP_REJECTED,other cue,Young girl jumping off a swing.,Someone is jumping.,A girl who jumps from a swing.,Someone is jumping.,Young girl jumping off a swing.,A girl who jumps from a swing.,0.9962143301963806,0.18919162452220917,[],0.3114754098360656
675,461143,675:hypothesis:fra_Latn,contradiction,hypothesis,False,"[""trivial_copy""]",RELIABLE_GOLD,contradiction,0.999292254447937,0.995603084564209,contradiction,0.999292254447937,0.0,[],False,"[""trivial_copy""]",KEEP_REJECTED,other cue,A woman in a white shirt sitting on a gray bench in front of a wall with graffiti written on it.,A person in a white shirt swimming in a lake.,A woman in a white shirt sitting on a gray bench in front of a wall with graffiti written on it.,A person in a white shirt swimming in a lake.,A person in a white shirt swimming in a lake.,A person in a white shirt swimming in a lake.,0.995603084564209,0.995603084564209,[],0.0
675,461143,675:premise:fra_Latn,contradiction,premise,True,[],RELIABLE_GOLD,contradiction,0.999292254447937,0.8445373773574829,contradiction,0.9992856383323669,-6.616115570068359e-06,[],False,"[""semantic_drift""]",NEWLY_REJECTED,other cue,A woman in a white shirt sitting on a gray bench in front of a wall with graffiti written on it.,A person in a white shirt swimming in a lake.,A woman in a white shirt sitting on a gray bench in front of a wall with graffiti on it.,A person in a white shirt swimming in a lake.,A woman in a white shirt sitting on a gray bench in front of a wall with graffiti written on it.,A woman in a white shirt sitting on a gray bench in front of a wall with graffiti on it.,0.985937774181366,0.8445373773574829,[],0.04347826086956519
676,463262,676:hypothesis:fra_Latn,entailment,hypothesis,False,"[""semantic_drift"",""label_flip""]",GOLD_DISAGREEMENT,neutral,0.4063977003097534,0.00018028575868811458,contradiction,0.0014330275589600205,-0.4049646727507934,[],False,"[""source_label_disagreement""]",KEEP_REJECTED,other cue,A brown and black dog approaching a red ball.,The ball attracted the dog's attention.,A brown and black dog approaching a red ball.,The bullet caught the dog's attention.,The ball attracted the dog's attention.,The bullet caught the dog's attention.,0.00018028575868811458,0.0001972553291125223,[],0.19480519480519476
676,463262,676:premise:fra_Latn,entailment,premise,False,"[""label_flip""]",GOLD_DISAGREEMENT,neutral,0.4063977003097534,0.9953792095184326,neutral,0.31117719411849976,-0.09522050619125366,[],False,"[""source_label_disagreement""]",KEEP_REJECTED,other cue,A brown and black dog approaching a red ball.,The ball attracted the dog's attention.,A brown and black dog approaches a red ball.,The ball attracted the dog's attention.,A brown and black dog approaching a red ball.,A brown and black dog approaches a red ball.,0.9964723587036133,0.9953792095184326,[],0.0561797752808989
677,463559,677:hypothesis:fra_Latn,neutral,hypothesis,True,[],RELIABLE_GOLD,neutral,0.996781587600708,0.9979016780853271,neutral,0.9978171586990356,0.0010355710983276367,[],True,[],KEEP_ACCEPTED,other cue,"A woman is jogging on a road by a shoreline, holding an item up in the air.",The woman is holding a rock.,"A woman is jogging on a road by a shoreline, holding an item up in the air.",The woman is holding a stone.,The woman is holding a rock.,The woman is holding a stone.,0.9979016780853271,0.9981499910354614,[],0.1228070175438597
677,463559,677:premise:fra_Latn,neutral,premise,True,[],RELIABLE_GOLD,neutral,0.996781587600708,0.9969039559364319,neutral,0.9827568531036377,-0.014024734497070312,[],True,[],KEEP_ACCEPTED,other cue,"A woman is jogging on a road by a shoreline, holding an item up in the air.",The woman is holding a rock.,"A woman runs down a road near a beach, holding an object in the air.",The woman is holding a rock.,"A woman is jogging on a road by a shoreline, holding an item up in the air.","A woman runs down a road near a beach, holding an object in the air.",0.9974299073219299,0.9969039559364319,"[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":1,""near"":1},""field"":""premise""}]",0.30069930069930073
678,463572,678:hypothesis:fra_Latn,neutral,hypothesis,False,"[""label_flip""]",GOLD_DISAGREEMENT,entailment,0.003943721763789654,0.9711782932281494,entailment,0.09220928698778152,0.08826556522399187,[],False,"[""source_label_disagreement""]",KEEP_REJECTED,other cue,A man is selling water and lemonade at a stand.,a vendor is selling lemonade.,A man is selling water and lemonade at a stand.,There's a salesman selling a lemonade.,a vendor is selling lemonade.,There's a salesman selling a lemonade.,0.9711782932281494,0.9970901012420654,[],0.34328358208955223
678,463572,678:premise:fra_Latn,neutral,premise,False,"[""label_flip""]",GOLD_DISAGREEMENT,entailment,0.003943721763789654,0.9661140441894531,entailment,0.003700335742905736,-0.0002433860208839178,[],False,"[""source_label_disagreement""]",KEEP_REJECTED,other cue,A man is selling water and lemonade at a stand.,a vendor is selling lemonade.,A man sells water and lemonade at a booth.,a vendor is selling lemonade.,A man is selling water and lemonade at a stand.,A man sells water and lemonade at a booth.,0.9661140441894531,0.989614725112915,[],0.1685393258426966
679,463687,679:hypothesis:fra_Latn,neutral,hypothesis,False,"[""semantic_drift""]",RELIABLE_GOLD,neutral,0.9972471594810486,0.0271867997944355,neutral,0.9958640336990356,-0.0013831257820129395,[],False,"[""semantic_drift""]",KEEP_REJECTED,other cue,Children are playing outside in a rocky area beside a river.,Children are playing oustide with their parents.,Children are playing outside in a rocky area beside a river.,Children play a lot with their parents.,Children are playing oustide with their parents.,Children play a lot with their parents.,0.5087737441062927,0.0271867997944355,[],0.1724137931034483
679,463687,679:premise:fra_Latn,neutral,premise,True,[],RELIABLE_GOLD,neutral,0.9972471594810486,0.9940195083618164,neutral,0.996439516544342,-0.000807642936706543,[],True,[],KEEP_ACCEPTED,other cue,Children are playing outside in a rocky area beside a river.,Children are playing oustide with their parents.,The children are playing outside in a rocky area by a river.,Children are playing oustide with their parents.,Children are playing outside in a rocky area beside a river.,The children are playing outside in a rocky area by a river.,0.9940195083618164,0.996971607208252,"[{""group"":""space"",""original"":{""beside"":1,""in"":1,""outside"":1},""candidate"":{""in"":1,""outside"":1},""field"":""premise""}]",0.08333333333333337
680,464513,680:hypothesis:fra_Latn,contradiction,hypothesis,True,[],RELIABLE_GOLD,contradiction,0.9989025592803955,0.9966680407524109,contradiction,0.9987398982048035,-0.00016266107559204102,[],True,[],KEEP_ACCEPTED,other cue,A small kid wearing a helmet smiles while his father is doing some adjustment at its back.,The kid is flying through the sky wearing a cape.,A small kid wearing a helmet smiles while his father is doing some adjustment at its back.,The kid's flying in the sky in a cape.,The kid is flying through the sky wearing a cape.,The kid's flying in the sky in a cape.,0.9966680407524109,0.9968929290771484,"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":2},""field"":""hypothesis""}]",0.1954022988505747
680,464513,680:premise:fra_Latn,contradiction,premise,True,[],RELIABLE_GOLD,contradiction,0.9989025592803955,0.9947478175163269,contradiction,0.9988510608673096,-5.14984130859375e-05,[],True,[],KEEP_ACCEPTED,other cue,A small kid wearing a helmet smiles while his father is doing some adjustment at its back.,The kid is flying through the sky wearing a cape.,A little boy wearing a helmet smiles as his father makes adjustments to his back.,The kid is flying through the sky wearing a cape.,A small kid wearing a helmet smiles while his father is doing some adjustment at its back.,A little boy wearing a helmet smiles as his father makes adjustments to his back.,0.9947478175163269,0.9979636669158936,"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",0.23976608187134507
681,464854,681:hypothesis:fra_Latn,entailment,hypothesis,True,[],RELIABLE_GOLD,entailment,0.9669817090034485,0.9925715327262878,entailment,0.9680482745170593,0.0010665655136108398,[],True,[],KEEP_ACCEPTED,other cue,Little boy pushing another little boy up the pole.,There are two boys.,Little boy pushing another little boy up the pole.,There's two boys.,There are two boys.,There's two boys.,0.9938884973526001,0.9925715327262878,[],0.16666666666666663
681,464854,681:premise:fra_Latn,entailment,premise,False,"[""semantic_drift""]",RELIABLE_GOLD,entailment,0.9669817090034485,0.03063921257853508,entailment,0.9532554745674133,-0.013726234436035156,[],False,"[""semantic_drift""]",KEEP_REJECTED,other cue,Little boy pushing another little boy up the pole.,There are two boys.,A little boy pushing another little boy to the stake.,There are two boys.,Little boy pushing another little boy up the pole.,A little boy pushing another little boy to the stake.,0.03063921257853508,0.07321390509605408,[],0.12621359223300976
682,464901,682:hypothesis:fra_Latn,contradiction,hypothesis,True,[],RELIABLE_GOLD,contradiction,0.9843907952308655,0.9952263832092285,contradiction,0.969651460647583,-0.01473933458328247,[],True,[],KEEP_ACCEPTED,other cue,A man wearing a colorful suit sits on a sidewalk playing a basset horn to collect money.,A man juggles on the street.,A man wearing a colorful suit sits on a sidewalk playing a basset horn to collect money.,A man juggling in the street.,A man juggles on the street.,A man juggling in the street.,0.9952263832092285,0.9976685643196106,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.1228070175438597
682,464901,682:premise:fra_Latn,contradiction,premise,False,"[""semantic_drift""]",RELIABLE_GOLD,contradiction,0.9843907952308655,0.01725255325436592,contradiction,0.9952462315559387,0.010855436325073242,[],False,"[""semantic_drift""]",KEEP_REJECTED,other cue,A man wearing a colorful suit sits on a sidewalk playing a basset horn to collect money.,A man juggles on the street.,A man dressed in a colorful suit was sitting on the sidewalk playing a trumpet to collect money.,A man juggles on the street.,A man wearing a colorful suit sits on a sidewalk playing a basset horn to collect money.,A man dressed in a colorful suit was sitting on the sidewalk playing a trumpet to collect money.,0.942338228225708,0.01725255325436592,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",0.2065217391304348
683,466557,683:hypothesis:fra_Latn,neutral,hypothesis,False,"[""trivial_copy""]",RELIABLE_GOLD,neutral,0.9988013505935669,0.9933937191963196,neutral,0.9988013505935669,0.0,[],False,"[""trivial_copy""]",KEEP_REJECTED,other cue,Woman walking on a puddle of water.,A woman with wet Nike sneakers.,Woman walking on a puddle of water.,A woman with wet Nike sneakers.,A woman with wet Nike sneakers.,A woman with wet Nike sneakers.,0.9933937191963196,0.9933937191963196,[],0.0
683,466557,683:premise:fra_Latn,neutral,premise,False,"[""semantic_drift""]",RELIABLE_GOLD,neutral,0.9988013505935669,0.6160669326782227,neutral,0.9983158111572266,-0.00048553943634033203,[],False,"[""semantic_drift""]",KEEP_REJECTED,other cue,Woman walking on a puddle of water.,A woman with wet Nike sneakers.,A woman walking on a pond of water.,A woman with wet Nike sneakers.,Woman walking on a puddle of water.,A woman walking on a pond of water.,0.6160669326782227,0.9336166381835938,[],0.11428571428571432
684,467470,684:hypothesis:fra_Latn,contradiction,hypothesis,True,[],RELIABLE_GOLD,contradiction,0.9991703033447266,0.987351655960083,contradiction,0.9950849413871765,-0.004085361957550049,[],True,[],KEEP_ACCEPTED,other cue,A group of people are sitting on the top of a boat.,The people are swimming,A group of people are sitting on the top of a boat.,People are swimming .,The people are swimming,People are swimming .,0.9929838180541992,0.987351655960083,[],0.13636363636363635
684,467470,684:premise:fra_Latn,contradiction,premise,True,[],RELIABLE_GOLD,contradiction,0.9991703033447266,0.9973522424697876,contradiction,0.9991542100906372,-1.609325408935547e-05,[],True,[],KEEP_ACCEPTED,other cue,A group of people are sitting on the top of a boat.,The people are swimming,A group of people is sitting on top of a boat.,The people are swimming,A group of people are sitting on the top of a boat.,A group of people is sitting on top of a boat.,0.9975305199623108,0.9973522424697876,[],0.09278350515463918
685,467865,685:hypothesis:fra_Latn,entailment,hypothesis,False,"[""label_flip""]",GOLD_DISAGREEMENT,neutral,0.0009828354232013226,0.9927789568901062,neutral,0.0010568262077867985,7.399078458547592e-05,[],False,"[""source_label_disagreement""]",KEEP_REJECTED,other cue,Two players in red white and blue football uniforms squat down on the field.,Two players in red white and blue football uniforms squat down on the field and holding their helmets.,Two players in red white and blue football uniforms squat down on the field.,"Two players in red, white, and blue football uniforms crouched on the field and held their helmets.",Two players in red white and blue football uniforms squat down on the field and holding their helmets.,"Two players in red, white, and blue football uniforms crouched on the field and held their helmets.",0.9955844283103943,0.9927789568901062,[],0.10447761194029848
